SHIPMENT DATE,S/ZIP,Lat,Long,C/ZIP,Lat,Long,PIECES,WEIGHT,EQUIPMENT,BILLED,C/ZIP3,FedEx Zone,Origin Facility,Distance/Miles,$ / Mile
12-09-2020,17402,33.197284,-87.25156,30517,41.875968,-86.54919,1,518,LTL,233.7,305,4,York,601, $0.39 
10-13-2020,17402,32.835692,-87.956884,30517,41.828055,-86.23981,1,552,LTL,233.02,305,4,York,628, $0.37 
06-23-2021,17402,33.828412,-87.27632,30517,42.001551,-86.715294,1,556,LTL,265.57,305,4,York,566, $0.47 
10-30-2020,17402,33.901993,-87.293888,30517,41.890521,-86.59362,1,560,LTL,233.02,305,4,York,553, $0.42 
06-25-2020,17402,33.907546,-87.29957,30517,42.036334,-86.37416,1,570,LTL,233.21,305,4,York,564, $0.41 
01-16-2020,17402,33.883566,-87.2125,30517,42.015092,-86.51351,1,572,LTL,242.47,305,4,York,563, $0.43 
12-08-2020,17402,34.223057,-87.17232,30517,41.820452,-86.61984,1,584,LTL,233.7,305,4,York,526, $0.44 
06-28-2021,17402,34.059527,-87.18344,30517,41.827718,-86.69237,1,602,LTL,258.24,305,4,York,537, $0.48 
07-30-2020,17402,33.703682,-87.67155,30517,41.787096,-85.83605,1,608,LTL,242.64,305,4,York,567, $0.43 
02-03-2021,17402,34.247898,-87.72171,30517,42.424092,-84.102395,1,614,LTL,234.78,305,4,York,598, $0.39 
09-14-2020,17402,33.939291,-88.01367,30517,44.21551,-85.298079,1,746,LTL,233.31,305,4,York,725, $0.32 
09-28-2020,17402,33.641227,-87.92911,30517,44.30476,-86.015026,1,752,LTL,233.11,305,4,York,744, $0.31 
06-24-2020,17402,33.628719,-87.58251,30517,42.252268,-84.38842,1,802,LTL,233.21,305,4,York,621, $0.38 
01-29-2020,17402,34.043457,-87.7594,30517,42.262135,-84.41052,1,816,LTL,242.26,305,4,York,596, $0.41 
12-07-2020,17402,33.87798,-87.52728,30517,42.227536,-84.40913,1,822,LTL,233.6,305,4,York,601, $0.39 
03-30-2020,17402,33.754767,-87.16587,30517,42.252847,-84.213755,1,852,LTL,243.91,305,4,York,609, $0.40 
11-13-2020,17402,34.145939,-87.373241,30517,41.992765,-84.3329,1,862,LTL,242.43,305,4,York,567, $0.43 
05-07-2021,17402,34.061266,-88.15462,30517,41.900927,-84.04585,1,872,LTL,257.24,305,4,York,586, $0.44 
02-26-2021,17402,34.146713,-87.39317,30517,42.261257,-84.75151,1,956,LTL,235.95,305,4,York,579, $0.41 
06-07-2021,17402,33.903299,-87.65194,30517,42.379469,-85.976841,1,974,LTL,249.49,305,4,York,593, $0.42 
08-06-2020,17402,33.681768,-87.83026,30517,41.956743,-84.76598,1,1148,LTL,235.3,305,4,York,596, $0.40 
05-05-2021,17402,33.909001,-87.73186,30517,41.821595,-83.87435,1,1162,LTL,245.38,305,4,York,586, $0.42 
07-28-2021,17402,33.679503,-87.237372,30517,41.991654,-83.82631,1,1197,LTL,258.79,305,4,York,604, $0.43 
07-01-2021,17402,33.972007,-87.90302,30517,42.089891,-84.22768,1,1306,LTL,286.6,305,4,York,595, $0.48 
05-14-2020,17402,34.262751,-87.83441,30517,41.731009,-84.65993,1,1328,LTL,263.69,305,4,York,544, $0.48 
07-01-2021,17402,34.225425,-87.6118,30517,42.071196,-84.3494,1,1380,LTL,279.66,305,4,York,570, $0.49 
06-17-2021,17402,34.149717,-88.00384,30517,42.121774,-84.36382,1,1390,LTL,370.7,305,4,York,585, $0.63 
02-02-2021,17402,34.341907,-87.94612,30517,41.853441,-84.20769,1,1710,LTL,286.85,305,4,York,557, $0.51 
06-23-2021,17402,34.16678,-87.26526,30517,42.067837,-83.95779,1,1958,LTL,437.39,305,4,York,575, $0.76 
06-07-2021,17402,33.92169,-87.524264,30517,42.177223,-84.651,1,2216,LTL,281.87,305,4,York,591, $0.48 
08-19-2020,17402,33.586897,-87.97695,30517,41.910884,-83.78699,2,362,LTL,233.21,305,4,York,619, $0.38 
09-24-2020,17402,34.049426,-87.57065,30517,41.782499,-84.604662,2,599,LTL,242.54,305,4,York,558, $0.43 
09-18-2020,17402,33.581135,-88.10835,30517,42.284771,-84.18971,2,921,LTL,233.21,305,4,York,638, $0.37 
07-28-2021,17402,34.093409,-87.600815,30517,42.107907,-84.60334,2,1134,LTL,259.73,305,4,York,577, $0.45 
06-04-2020,17402,33.97173,-87.45746,30517,41.89958,-84.62624,2,1663,LTL,284.29,305,4,York,569, $0.50 
05-03-2021,17402,33.673236,-87.37169,30517,42.147222,-84.80789,2,1790,LTL,296.37,305,4,York,602, $0.49 
07-31-2020,17402,33.701484,-87.27103,30517,42.118019,-84.49338,2,1900,LTL,284.57,305,4,York,601, $0.47 
03-25-2020,17402,34.343017,-87.71277,30517,41.857385,-84.34907,2,2020,LTL,287.94,305,4,York,550, $0.52 
06-10-2021,17402,34.448328,-88.12041,30517,41.766891,-84.01395,2,2020,LTL,310.58,305,4,York,553, $0.56 
02-09-2021,17402,33.823683,-87.08699,30517,42.048979,-84.4396,2,2258,LTL,308.85,305,4,York,586, $0.53 
05-15-2020,17402,34.428048,-87.80695,30517,42.018585,-84.64548,2,2564,LTL,330.8,305,4,York,552, $0.60 
01-29-2020,17402,33.864591,-88.13117,30517,42.464769,-84.41116,2,2564,LTL,353.44,305,4,York,627, $0.56 
07-23-2020,17402,33.807412,-87.446,30517,42.034427,-84.77046,3,740,LTL,233.31,305,4,York,587, $0.40 
03-31-2020,17402,33.752857,-88.0996,30517,41.974999,-84.27972,3,4532,LTL,392.54,305,4,York,605, $0.65 
04-30-2021,17402,34.369264,-88.06745,30517,42.230336,-84.32597,3,4718,LTL,497.09,305,4,York,580, $0.86 
10-14-2020,17402,33.925454,-87.78949,30517,41.776287,-84.8376,3,4818,LTL,380.36,305,4,York,566, $0.67 
01-14-2020,17402,34.595332,-86.98786,30517,41.746349,-84.21557,3,5228,LTL,520.24,305,4,York,516, $1.01 
01-13-2021,17402,34.606216,-87.088142,30517,42.054795,-84.503905,4,1242,LTL,246.14,305,4,York,533, $0.46 
06-17-2020,17402,34.539072,-86.95732,30517,41.884795,-84.593491,4,1988,LTL,258.74,305,4,York,523, $0.49 
09-25-2020,17402,34.495365,-86.82993,30517,42.371819,-84.25886,4,2776,LTL,304.43,305,4,York,562, $0.54 
10-01-2020,17402,34.944113,-87.24921,30517,42.164338,-84.24575,4,4162,LTL,380.36,305,4,York,525, $0.73 
08-24-2020,17402,34.784028,-87.02767,30517,41.963683,-84.46824,4,4580,LTL,449.01,305,4,York,515, $0.87 
02-18-2020,17402,34.774907,-87.030479,30517,42.158739,-84.18274,4,5490,LTL,543.09,305,4,York,533, $1.02 
05-17-2021,17402,34.808165,-86.89623,30517,42.443387,-84.56022,4,8400,LTL,660.56,305,4,York,542, $1.22 
09-17-2020,17402,34.860179,-87.06231,30517,42.020199,-84.16796,5,3123,LTL,327.67,305,4,York,519, $0.63 
06-02-2021,17402,34.774907,-87.030479,30517,41.844894,-84.55244,5,5555,LTL,578.85,305,4,York,507, $1.14 
07-28-2020,17402,34.748498,-87.9986,30517,41.757599,-83.70951,5,5624,LTL,544.57,305,4,York,537, $1.01 
05-18-2020,17402,34.869964,-87.706859,30517,41.869086,-83.93858,5,6266,LTL,606.21,305,4,York,525, $1.16 
05-19-2020,17402,34.665033,-87.30978,30517,42.285987,-84.59305,5,6639,LTL,595.69,305,4,York,547, $1.09 
10-05-2020,17402,34.404908,-87.12915,30517,41.886364,-83.69556,6,5872,LTL,446.7,305,4,York,549, $0.81 
12-28-2020,17402,34.930354,-86.9809,30517,41.832213,-84.45404,6,8280,LTL,636.41,305,4,York,496, $1.28 
07-17-2020,17402,34.334972,-86.71847,30517,42.398355,-84.34471,6,8344,LTL,578.82,305,4,York,572, $1.01 
01-27-2020,17402,34.340484,-86.89176,30517,41.843254,-84.75263,6,8346,LTL,829.81,305,4,York,531, $1.56 
04-30-2021,17402,34.817537,-87.66253,30517,41.988026,-83.865674,6,9560,LTL,661.09,305,4,York,536, $1.23 
05-14-2021,17402,34.869964,-87.706859,30517,41.798043,-83.79433,6,10624,LTL,920,305,4,York,523, $1.76 
02-04-2020,17402,34.869964,-87.706859,30517,42.395023,-84.46144,7,1844,LTL,301.63,305,4,York,549, $0.55 
09-10-2020,17402,34.898897,-87.77379,30517,41.912292,-84.32652,7,8226,LTL,626.85,305,4,York,519, $1.21 
08-26-2020,17402,34.888897,-87.60731,30517,41.791959,-84.10866,7,8918,LTL,641.67,305,4,York,513, $1.25 
10-14-2020,17402,34.442184,-86.94027,30517,41.79583,-84.186608,7,9206,LTL,641.12,305,4,York,530, $1.21 
06-01-2021,17402,34.648768,-87.20394,30517,42.050744,-84.37762,7,14400,FTL,2350,305,4,York,534, $4.40 
08-04-2020,17402,34.904208,-87.50776,30517,42.050628,-84.39902,8,8410,LTL,814.36,305,4,York,522, $1.56 
12-07-2020,17402,34.660322,-87.53577,30517,42.203838,-84.55243,8,8916,LTL,643.89,305,4,York,546, $1.18 
08-18-2020,17402,34.967939,-87.11732,30517,42.38806,-84.70868,8,10315,LTL,675.41,305,4,York,529, $1.28 
11-11-2020,17402,34.966009,-87.38262,30517,42.458785,-84.19374,8,10352,LTL,663.11,305,4,York,545, $1.22 
11-02-2020,17402,34.625704,-86.8784,30517,42.012268,-83.93878,8,12086,LTL,774.19,305,4,York,535, $1.45 
04-28-2021,17402,34.496476,-87.27802,30517,42.035005,-84.09154,8,16375,FTL,2650,305,4,York,549, $4.83 
12-21-2020,17402,34.476048,-87.48875,30517,41.733173,-84.44772,9,13298,LTL,858.46,305,4,York,528, $1.63 
02-28-2020,17402,34.843309,-87.29937,30517,41.770793,-84.09996,20,6108,LTL,541.94,305,4,York,509, $1.06 
03-27-2020,17402,34.519453,-87.78077,30517,42.97252,-85.47798,37,11480,LTL,948.81,305,4,York,597, $1.59 
02-13-2020,17402,34.516472,-87.65265,30517,42.834137,-85.41889,40,6420,LTL,635.1,305,4,York,587, $1.08 
01-05-2021,17402,34.536839,-87.704179,30518,43.895264,-85.88157,1,170,LTL,234.29,305,4,York,654, $0.36 
11-19-2020,17402,34.759738,-87.69317,30518,43.747406,-85.16304,1,434,LTL,428.07,305,4,York,635, $0.67 
05-27-2021,17402,34.759947,-87.62705,30518,43.078615,-85.59318,1,436,LTL,257.34,305,4,York,585, $0.44 
03-11-2020,17402,34.757152,-87.966575,30518,43.697651,-85.47815,1,644,LTL,241.23,305,4,York,632, $0.38 
08-14-2020,17402,34.481885,-86.7525,30518,43.747881,-85.86094,1,750,LTL,242.64,305,4,York,642, $0.38 
06-16-2020,17402,34.67373,-86.94986,30518,43.523037,-85.04876,1,866,LTL,233.11,305,4,York,620, $0.38 
02-04-2021,17402,34.64248,-87.41166,30518,42.633006,-85.643043,1,1088,LTL,234.78,305,4,York,560, $0.42 
08-26-2020,17402,34.581591,-87.11884,30518,43.693086,-85.81962,3,5430,LTL,525.79,305,4,York,633, $0.83 
03-17-2020,17402,34.70017,-87.7142,30518,42.731193,-85.840372,5,542,LTL,240.82,305,4,York,564, $0.43 
02-08-2021,17402,34.950648,-88.02603,30518,42.802932,-85.72542,5,1594,LTL,445.48,305,4,York,556, $0.80 
01-05-2021,17402,34.495365,-86.82993,30518,42.794914,-85.55091,6,1022,LTL,243.81,305,4,York,578, $0.42 
05-15-2020,17402,33.64672,-86.931818,30518,43.071201,-85.480856,7,1556,LTL,288.35,305,4,York,656, $0.44 
01-17-2020,17402,33.08696,-86.855772,30518,43.22724,-85.82054,8,1874,LTL,302.38,305,4,York,703, $0.43 
02-09-2021,17402,34.972309,-86.81352,30518,43.224155,-85.54811,10,5100,LTL,651.95,305,4,York,574, $1.14 
01-21-2021,17402,34.943871,-85.73077,30518,43.755335,-85.278303,15,2544,LTL,348.51,305,4,York,609, $0.57 
05-18-2020,17402,34.720813,-86.48932,30518,43.059661,-85.67384,29,11676,LTL,954.27,305,4,York,578, $1.65 
09-04-2020,17402,34.813577,-86.80405,30519,42.721597,-85.77879,20,6520,LTL,456.93,305,4,York,549, $0.83 
11-05-2020,17402,34.610055,-85.91553,30523,43.405689,-85.47744,1,2194,LTL,664.01,305,4,York,608, $1.09 
02-24-2020,17402,34.929269,-86.20726,30533,43.764906,-85.57223,1,568,LTL,241.64,305,4,York,611, $0.40 
01-17-2020,17402,34.830058,-85.97048,30533,43.335474,-85.49536,5,1684,LTL,452.4,305,4,York,588, $0.77 
07-13-2020,17402,34.500216,-86.27889,30533,43.617313,-85.09604,10,1162,LTL,245.94,305,4,York,633, $0.39 
07-14-2021,17402,34.710942,-86.38995,30548,43.60034,-85.82081,1,1038,LTL,368.69,305,4,York,615, $0.60 
06-18-2020,17402,34.815817,-86.76003,30549,43.930995,-86.05421,1,480,LTL,325.11,305,4,York,631, $0.52 
05-11-2020,17402,34.948321,-86.58988,30606,43.295493,-86.468853,1,154,LTL,314.05,306,4,York,577, $0.54 
12-22-2020,17402,34.815033,-86.27258,30606,43.198048,-86.22774,1,746,LTL,393.7,306,4,York,579, $0.68 
11-05-2020,17402,34.745259,-85.94729,30606,43.278021,-86.2682,3,2298,LTL,495.93,306,4,York,590, $0.84 
05-03-2021,17402,34.520438,-86.61977,30642,42.876661,-85.62856,7,12926,LTL,924.52,306,4,York,580, $1.59 
11-20-2020,17402,34.501178,-86.11516,30650,43.031413,-85.550267,1,518,LTL,233.31,306,4,York,590, $0.40 
10-27-2020,17402,34.630103,-86.80159,30650,43.031413,-85.550267,8,3196,LTL,402.16,306,4,York,584, $0.69 
08-20-2020,17402,34.776638,-86.75164,30701,44.433903,-86.12625,1,96,LTL,322.64,307,4,York,668, $0.48 
09-16-2020,17402,34.715065,-86.73964,30701,44.970267,-85.21448,1,188,LTL,233.21,307,4,York,713, $0.33 
12-10-2020,17402,34.863236,-86.56137,30701,44.592766,-86.08323,1,344,LTL,243.17,307,4,York,673, $0.36 
09-28-2020,17402,34.541285,-86.39852,30701,44.643593,-86.04382,1,430,LTL,233.11,307,4,York,698, $0.33 
06-22-2021,17402,34.902137,-86.44272,30701,44.306885,-85.60119,1,436,LTL,250.07,307,4,York,651, $0.38 
09-09-2020,17402,34.733964,-86.522913,30705,44.872464,-85.78716,3,716,LTL,416.33,307,4,York,702, $0.59 
08-12-2020,17402,34.624533,-86.47069,30720,44.845213,-86.02479,1,1174,LTL,249.75,307,4,York,707, $0.35 
08-12-2020,17402,34.694662,-86.31816,30720,43.893894,-85.26394,1,1402,LTL,274.95,307,4,York,638, $0.43 
05-12-2020,17402,34.695645,-85.80484,30720,44.233529,-84.97463,2,2800,LTL,330.57,307,4,York,660, $0.50 
01-20-2020,17402,34.842944,-86.23149,30721,44.215959,-86.29048,4,9585,LTL,741.58,307,4,York,648, $1.15 
05-04-2020,17402,34.733964,-86.522913,30721,44.631,-86.21484,8,3168,LTL,477.05,307,4,York,684, $0.70 
10-15-2020,17402,34.712327,-86.08387,30740,43.867421,-85.772312,10,3080,LTL,469.07,307,4,York,633, $0.74 
04-09-2020,17402,34.606124,-86.06464,30809,43.878924,-85.15802,2,1250,LTL,314.84,308,4,York,643, $0.49 
04-20-2020,17402,34.546397,-85.98279,30809,44.654872,-85.26096,4,5078,LTL,499.88,308,4,York,699, $0.71 
09-16-2020,17402,34.877531,-85.84528,30815,44.209541,-85.9109,5,9693,LTL,711.67,308,4,York,645, $1.10 
06-01-2020,17402,34.90267,-86.71367,30830,45.206973,-84.86185,2,2180,LTL,394.85,308,4,York,719, $0.55 
01-08-2021,17402,34.752369,-86.22634,30901,45.714093,-84.79969,1,8550,LTL,898.21,309,4,York,761, $1.18 
06-15-2020,17402,34.550375,-86.70576,31406,46.258959,-89.26594,4,4628,LTL,608.92,314,4,York,820, $0.74 
07-30-2020,17402,34.664895,-86.23363,31409,46.045288,-88.375199,94,42500,FTL,1400,314,4,York,794, $1.76 
03-10-2021,17402,34.72879,-86.57316,31415,41.804875,-93.60475,17,34170,FTL,2450,314,4,York,620, $3.95 
07-24-2020,17402,34.666041,-86.55929,31419,42.035998,-93.465172,15,28056,FTL,2400,314,4,York,631, $3.80 
03-31-2020,17402,34.603017,-86.54293,37312,46.212757,-93.45729,13,2328,LTL,705.32,373,4,York,880, $0.80 
09-30-2020,17402,34.728366,-86.585312,37355,45.52886,-94.593338,2,2210,LTL,330.87,373,4,York,857, $0.39 
03-27-2020,17402,34.711291,-86.61691,37402,46.702947,-93.5203,3,2684,LTL,506.84,374,4,York,903, $0.56 
11-19-2020,17402,34.748066,-86.68317,37408,46.605266,-94.900729,3,3494,LTL,426.76,374,4,York,924, $0.46 
05-26-2020,17402,34.733964,-86.522913,37421,46.863375,-95.99585,1,340,LTL,308.02,374,4,York,972, $0.32 
02-11-2021,17402,34.623075,-86.6647,37421,46.723274,-96.54727,2,624,LTL,324.66,374,4,York,982, $0.33 
06-22-2020,17402,34.733964,-86.522913,37421,46.653912,-96.42891,2,2786,LTL,345.66,374,4,York,972, $0.36 
04-08-2021,17402,34.77624,-86.61339,37421,46.284496,-95.70975,21,4652,LTL,539.45,374,4,York,926, $0.58 
02-17-2021,17402,34.78108,-86.53163,37620,46.470638,-96.01013,12,5688,LTL,625.94,376,4,York,947, $0.66 
01-14-2021,17402,34.733964,-86.522913,37771,48.527572,-93.83554,2,542,LTL,244.02,377,4,York,"1,024", $0.24 
10-14-2020,17402,34.733964,-86.522913,37830,49.342144,-95.03571,5,806,LTL,322.54,378,4,York,"1,098", $0.29 
08-31-2020,17402,34.733964,-86.522913,37909,43.294672,-96.60442,1,2026,LTL,364.59,379,4,York,801, $0.46 
02-19-2020,17402,34.733964,-86.522913,37917,43.268424,-96.99369,1,788,LTL,241.64,379,4,York,813, $0.30 
07-29-2020,17402,34.73969,-86.62464,37917,43.833265,-96.70684,1,1444,LTL,262.88,379,4,York,827, $0.32 
02-11-2020,17402,34.654126,-86.73987,37917,43.997522,-96.65717,4,586,LTL,241.75,379,4,York,834, $0.29 
09-14-2020,17402,34.733964,-86.522913,37921,43.335663,-97.47022,3,3252,LTL,383.83,379,4,York,834, $0.46 
11-19-2020,17402,34.733964,-86.522913,37921,43.735778,-96.54332,15,20170,FTL,2000,379,4,York,820, $2.44 
08-19-2020,17402,34.733964,-86.522913,37922,43.424257,-96.67817,6,950,LTL,400.21,379,4,York,809, $0.49 
07-22-2021,17402,34.733964,-86.522913,37932,43.723468,-96.86695,4,5305,LTL,501.14,379,4,York,831, $0.60 
12-18-2020,17402,34.733964,-86.522913,37939,42.945468,-97.2884,4,618,LTL,393.38,379,4,York,810, $0.49 
07-08-2020,17402,34.733964,-86.522913,38506,45.448377,-101.44983,2,932,LTL,322.74,385,4,York,"1,079", $0.30 
05-03-2021,17402,34.733898,-86.645592,38571,44.05164,-103.13061,2,1108,LTL,241.13,385,4,York,"1,087", $0.22 
05-03-2021,17402,34.016747,-85.99282,40059,47.71754,-104.63734,1,448,LTL,398.84,400,4,York,"1,352", $0.30 
02-11-2020,17402,33.984062,-85.803434,40065,48.893223,-104.7741,1,504,LTL,241.75,400,4,York,"1,416", $0.17 
01-06-2021,17402,33.996698,-85.92496,40202,47.510209,-111.195906,9,14109,LTL,1221.24,402,4,York,"1,607", $0.76 
01-20-2020,17402,34.032097,-86.0353,40208,47.351391,-110.86564,5,1322,LTL,345.18,402,4,York,"1,582", $0.22 
06-10-2020,17402,33.942031,-85.93993,40214,47.223693,-111.70821,2,3000,LTL,382.53,402,4,York,"1,622", $0.24 
11-13-2020,17402,33.943964,-86.06154,40214,47.840047,-112.35083,3,5196,LTL,439.24,402,4,York,"1,662", $0.26 
05-19-2020,17402,33.906415,-86.02665,40214,47.383325,-110.02055,5,5724,LTL,546.1,402,4,York,"1,554", $0.35 
04-09-2020,17402,34.261878,-86.22835,40219,48.424793,-113.20424,1,370,LTL,233.8,402,4,York,"1,693", $0.14 
01-21-2020,17402,34.313014,-86.19282,40219,48.609072,-111.731852,1,400,LTL,242.47,402,4,York,"1,637", $0.15 
01-06-2021,17402,34.057496,-86.32225,40219,47.624913,-112.03006,1,1758,LTL,296.84,402,4,York,"1,626", $0.18 
09-10-2020,17402,33.825516,-86.24231,40219,47.696452,-111.15265,1,2022,LTL,297.26,402,4,York,"1,606", $0.19 
02-25-2020,17402,34.043263,-86.08904,40219,46.906403,-109.09551,1,2056,LTL,301.41,402,4,York,"1,491", $0.20 
12-07-2020,17402,34.155318,-86.13237,40219,47.83055,-110.64869,1,2196,LTL,279.94,402,4,York,"1,578", $0.18 
11-20-2020,17402,34.203621,-86.1728,40219,47.547517,-111.82545,1,2204,LTL,280.11,402,4,York,"1,615", $0.17 
06-08-2021,17402,34.921827,-85.63784,40219,48.635319,-111.24083,1,2222,LTL,287.13,402,4,York,"1,611", $0.18 
09-25-2020,17402,34.237989,-85.61277,40219,47.055715,-109.468299,1,2228,LTL,281.56,402,4,York,"1,522", $0.18 
06-22-2021,17402,34.141067,-85.60472,40219,47.661952,-110.1846,1,2295,LTL,347.95,402,4,York,"1,576", $0.22 
08-24-2020,17402,34.279268,-85.85634,40219,47.268612,-110.44229,2,2210,LTL,317.37,402,4,York,"1,558", $0.20 
01-25-2021,17402,34.297717,-86.036,40219,48.309341,-112.81115,2,2456,LTL,337.71,402,4,York,"1,680", $0.20 
10-19-2020,17402,34.359766,-85.92825,40219,47.530558,-110.57208,2,4324,LTL,477.43,402,4,York,"1,564", $0.31 
02-24-2020,17402,34.34962,-86.319824,40219,47.468715,-109.35624,3,5670,LTL,556.11,402,4,York,"1,497", $0.37 
07-27-2020,17402,34.788306,-85.67642,40219,46.883052,-110.09673,4,6590,LTL,629.8,402,4,York,"1,516", $0.42 
03-29-2021,17402,34.429472,-85.71078,40228,47.057303,-110.84279,2,922,LTL,294.62,402,4,York,"1,568", $0.19 
09-04-2020,17402,34.460537,-85.76744,40229,46.926021,-110.71696,1,606,LTL,242.75,402,4,York,"1,555", $0.16 
04-15-2020,17402,34.452575,-85.717302,40299,48.962291,-111.16737,1,446,LTL,233.6,402,4,York,"1,638", $0.14 
11-02-2020,17402,34.457657,-85.92772,40299,47.896703,-108.54135,1,642,LTL,372,402,4,York,"1,489", $0.25 
12-22-2020,17402,33.987653,-86.25523,40299,48.607955,-109.01285,1,808,LTL,234.19,402,4,York,"1,544", $0.15 
10-30-2020,17402,34.333048,-85.55172,40299,46.588803,-112.04193,3,2090,LTL,418.93,402,4,York,"1,618", $0.26 
03-03-2021,17402,34.361787,-86.0098,40299,46.696501,-111.96895,3,3834,LTL,420.73,402,4,York,"1,596", $0.26 
07-09-2020,17402,34.431683,-86.06169,40351,45.905345,-112.637705,1,1965,LTL,374.65,403,4,York,"1,601", $0.23 
09-18-2020,17402,,,40351,,,3,2870,EXPEDITED,1850,403,4,York,,
03-12-2020,17402,34.637589,-85.73274,40356,45.85291,-111.18037,1,1108,LTL,391.23,403,4,York,"1,540", $0.25 
03-11-2020,17402,34.831242,-85.61564,40503,46.695594,-113.22547,3,2647,LTL,345.69,405,4,York,"1,649", $0.21 
03-16-2020,17402,34.179277,-86.36882,40505,46.060169,-114.040777,5,826,LTL,391.24,405,4,York,"1,664", $0.24 
10-23-2020,17402,34.717362,-85.65353,40508,46.336533,-114.22296,2,362,LTL,233.02,405,4,York,"1,689", $0.14 
07-17-2020,17402,34.189256,-85.76816,40508,47.365882,-115.49151,4,1210,LTL,241.72,405,4,York,"1,786", $0.14 
11-02-2020,17402,34.557735,-85.5751,40508,46.878117,-112.97934,11,15878,FTL,1800,405,4,York,"1,656", $1.09 
02-17-2021,17402,34.500878,-85.83763,40509,47.740524,-114.63534,3,6380,LTL,710.02,405,4,York,"1,741", $0.41 
06-19-2020,17402,33.9117,-86.24408,40509,47.107612,-114.44619,5,1775,LTL,355.19,405,4,York,"1,725", $0.21 
02-08-2021,17402,34.56838,-85.79646,40601,48.595224,-114.70843,2,1284,LTL,278.36,406,4,York,"1,764", $0.16 
10-26-2020,17402,34.5852,-85.65125,40701,42.324761,-88.452481,2,1884,LTL,345.93,407,4,York,556, $0.62 
01-14-2021,17402,34.066644,-86.30438,40701,42.46617,-88.09995,4,10770,LTL,827.86,407,4,York,588, $1.41 
07-09-2020,17402,32.439967,-86.68801,41001,41.839679,-88.088716,4,7416,LTL,1606.94,410,4,York,654, $2.46 
07-09-2020,17402,31.859531,-85.75558,41001,41.839679,-88.088716,4,7560,LTL,947.27,410,4,York,701, $1.35 
02-28-2020,17402,32.65279,-86.7143,41011,41.839679,-88.088716,1,272,LTL,232.1,410,4,York,639, $0.36 
09-01-2020,17402,32.501649,-86.572711,41011,42.034502,-88.97084,1,412,LTL,209.75,410,4,York,672, $0.31 
03-26-2020,17402,31.579451,-86.3188,41011,41.871331,-87.81235,1,462,LTL,210.6,410,4,York,716, $0.29 
12-22-2020,17402,31.678393,-85.82425,41011,41.93548,-87.87468,1,820,LTL,243.7,410,4,York,718, $0.34 
10-30-2020,17402,32.295289,-85.99653,41011,41.839679,-88.088716,3,506,LTL,392.43,410,4,York,669, $0.59 
11-03-2020,17402,31.642713,-86.734317,41011,41.980896,-88.144475,3,510,LTL,392.43,410,4,York,719, $0.55 
03-16-2020,17402,31.843675,-85.43298,41017,41.920228,-88.07891,1,1714,LTL,277.44,410,4,York,711, $0.39 
03-20-2020,17402,31.692576,-85.55787,41017,42.086218,-88.5036,1,2152,LTL,288.83,410,4,York,736, $0.39 
06-18-2021,17402,32.496067,-86.33073,41017,41.858028,-87.83865,2,4446,LTL,461.75,410,4,York,652, $0.71 
04-14-2020,17402,32.612619,-86.39497,41017,42.171973,-88.42891,3,3620,LTL,394.39,410,4,York,670, $0.59 
09-25-2020,17402,32.800155,-85.803427,41017,41.972328,-88.02196,3,5202,LTL,404.79,410,4,York,645, $0.63 
01-23-2020,17402,32.697561,-86.016,41017,41.936977,-88.420178,4,5126,LTL,443.67,410,4,York,652, $0.68 
08-10-2020,17402,32.538878,-86.33358,41017,42.102014,-88.76647,4,5190,LTL,437.49,410,4,York,674, $0.65 
03-17-2020,17402,32.776549,-86.0477,41017,42.100571,-88.87665,25,3473,LTL,472.46,410,4,York,663, $0.71 
01-29-2020,17402,31.876168,-85.17362,41017,41.936977,-88.420178,25,6604,LTL,651.12,410,4,York,718, $0.91 
07-31-2020,17402,31.474803,-86.37618,41018,41.964197,-88.951205,2,874,LTL,308.21,410,4,York,739, $0.42 
08-14-2020,17402,32.214818,-85.93281,41048,41.92583,-87.84013,2,1438,LTL,409.21,410,4,York,679, $0.60 
04-23-2020,17402,31.847964,-86.86441,41056,42.079336,-88.223655,1,324,LTL,233.51,410,4,York,711, $0.33 
03-26-2021,17402,32.251957,-85.73589,41071,41.858279,-88.10904,1,440,LTL,326.78,410,4,York,676, $0.48 
03-19-2021,17402,31.984289,-86.57087,41091,41.839679,-88.088716,3,4338,LTL,576.87,410,4,York,686, $0.84 
01-20-2021,17402,31.655458,-86.76737,41094,41.811929,-87.68732,3,1332,LTL,399.89,410,4,York,704, $0.57 
12-14-2020,17402,31.637696,-86.13578,42330,41.357236,-90.38482,4,2924,LTL,427.8,423,4,York,712, $0.60 
08-21-2020,17402,31.756986,-86.14489,42642,40.94399,-90.31205,1,210,LTL,233.21,426,4,York,676, $0.35 
03-04-2020,17402,31.985456,-86.15741,42749,40.957929,-90.93608,3,5318,LTL,390.5,427,4,York,674, $0.58 
03-18-2021,17402,31.8007,-86.60591,43015,40.776845,-89.7401,3,6260,LTL,726.05,430,4,York,644, $1.13 
08-14-2020,17402,31.260882,-86.444833,43017,40.68847,-90.02166,2,1438,LTL,404.28,430,4,York,681, $0.59 
02-24-2021,17402,32.28032,-85.81979,43026,41.030697,-89.38586,18,26380,FTL,0,430,4,York,636, $-   
